indiv_ind_ts_code,indiv_ind_trade_date,indiv_ind_close,indiv_ind_open,indiv_ind_high,indiv_ind_low,indiv_ind_pre_close,indiv_ind_change,indiv_ind_pct_chg,indiv_ind_vol,indiv_ind_amount
000905.SH,20251023,7142.9536,7108.8545,7153.6555,7022.2945,7128.4776,14.476,0.2031,188933732.0,286304409.856
000905.SH,20251022,7128.4776,7135.2084,7166.5571,7101.8265,7185.624,-57.1464,-0.7953,169743254.0,286200266.692
000905.SH,20251021,7185.624,7095.6159,7193.73,7082.2995,7069.6412,115.9828,1.6406,205973829.0,344991294.993
000905.SH,20251020,7069.6412,7092.8836,7129.9939,7033.3835,7016.0661,53.5751,0.7636,176834192.0,314675076.902
000905.SH,20251017,7016.0661,7226.4214,7254.5786,7009.8906,7231.5336,-215.4675,-2.9796,200044113.0,348113892.817
000905.SH,20251016,7231.5336,7269.2587,7305.9472,7206.4433,7294.0014,-62.4678,-0.8564,194936370.0,359837530.026
000905.SH,20251015,7294.0014,7205.7367,7294.0014,7153.4185,7194.8509,99.1505,1.3781,217559777.0,397458970.802
000905.SH,20251014,7194.8509,7434.1149,7459.0156,7166.0822,7376.5636,-181.7127,-2.4634,277358873.0,505838515.443
000905.SH,20251013,7376.5636,7135.104,7391.8246,7135.104,7398.2241,-21.6605,-0.2928,258027817.0,473285532.819
000905.SH,20251010,7398.2241,7499.3917,7509.1161,7373.9841,7548.9226,-150.6985,-1.9963,262256646.0,502127435.138
000905.SH,20251009,7548.9226,7470.0474,7559.092,7437.3242,7412.3684,136.5542,1.8422,283130784.0,535756806.832
000905.SH,20250930,7412.3684,7372.524,7428.0307,7372.0634,7350.5599,61.8085,0.8409,220707502.0,444956374.594
000905.SH,20250929,7350.5599,7251.5221,7377.2217,7216.7357,7240.9114,109.6485,1.5143,233539418.0,433864489.695
000905.SH,20250926,7240.9114,7311.8433,7351.7931,7237.0459,7341.3238,-100.4124,-1.3678,211444148.0,430197601.817
000905.SH,20250925,7341.3238,7325.6602,7379.6109,7312.3508,7323.7093,17.6145,0.2405,236175030.0,493046787.22
000905.SH,20250924,7323.7093,7140.3128,7327.0207,7133.4321,7180.7137,142.9956,1.9914,240064938.0,477262274.28
000905.SH,20250923,7180.7137,7240.8466,7250.8156,7045.5606,7225.1281,-44.4144,-0.6147,281283634.0,495068970.7
000905.SH,20250922,7225.1281,7182.8876,7225.8581,7143.0754,7170.3488,54.7793,0.764,231858069.0,421916002.389
000905.SH,20250919,7170.3488,7200.692,7231.9992,7142.061,7199.8828,-29.534,-0.4102,271507193.0,450654116.275
000905.SH,20250918,7199.8828,7248.2786,7350.9772,7115.6308,7260.0353,-60.1525,-0.8285,348589541.0,604238742.367
000905.SH,20250917,7260.0353,7184.2638,7265.3931,7159.6665,7190.9928,69.0425,0.9601,258264449.0,445549244.677
000905.SH,20250916,7190.9928,7152.1887,7195.4246,7080.427,7137.3627,53.6301,0.7514,242349183.0,435210189.394
000905.SH,20250915,7137.3627,7170.4123,7174.8905,7126.8293,7147.7489,-10.3862,-0.1453,238265724.0,441828732.8
000905.SH,20250912,7147.7489,7115.6102,7200.1556,7112.4216,7122.7051,25.0438,0.3516,266567508.0,499359865.7
000905.SH,20250911,7122.7051,6924.3036,7123.0523,6889.5863,6932.1092,190.5959,2.7495,243951061.0,469498304.003
000905.SH,20250910,6932.1092,6911.1119,6977.7671,6870.4039,6928.9651,3.1441,0.0454,189922867.0,359667340.648
000905.SH,20250909,6928.9651,6959.9373,6999.7308,6895.5091,6992.1169,-63.1518,-0.9032,225843557.0,394761613.186
000905.SH,20250908,6992.1169,6927.4071,6995.7178,6896.6601,6913.9532,78.1637,1.1305,244174304.0,455360584.114
000905.SH,20250905,6913.9532,6709.145,6919.336,6678.5997,6698.4474,215.5058,3.2173,240857457.0,431958521.7
000905.SH,20250904,6698.4474,6884.3577,6906.6919,6607.9849,6868.4615,-170.0141,-2.4753,270341894.0,471991424.482
000905.SH,20250903,6868.4615,6988.0205,7003.2681,6846.1814,6961.6894,-93.2279,-1.3392,259083266.0,449579909.559
000905.SH,20250902,6961.6894,7108.9446,7108.9446,6909.7234,7110.2882,-148.5988,-2.0899,294036539.0,541493734.529
000905.SH,20250901,7110.2882,7087.7337,7110.687,7038.3444,7043.9416,66.3466,0.9419,285908311.0,536161179.931
000905.SH,20250829,7043.9416,7030.2741,7078.923,6990.7532,7011.1602,32.7814,0.4676,280915814.0,523041433.985
000905.SH,20250828,7011.1602,6858.5028,7011.1602,6798.9335,6862.5624,148.5978,2.1653,308061786.0,563651749.091
000905.SH,20250827,6862.5624,6964.7697,7074.6302,6862.5624,6964.0653,-101.5029,-1.4575,328060183.0,583863938.867
000905.SH,20250826,6964.0653,6928.2862,7008.9627,6910.4055,6951.8955,12.1698,0.1751,281532382.0,490812217.441
000905.SH,20250825,6951.8955,6886.2682,6967.7963,6863.9322,6822.8469,129.0486,1.8914,333828945.0,574922701.237
000905.SH,20250822,6822.8469,6704.0297,6823.3626,6704.0297,6704.1657,118.6812,1.7703,256783820.0,446681185.869
000905.SH,20250821,6704.1657,6739.6899,6767.3225,6673.0608,6728.0692,-23.9035,-0.3553,242540164.0,404122614.403
000905.SH,20250820,6728.0692,6623.6138,6728.0692,6598.5506,6655.3105,72.7587,1.0932,244233907.0,409671381.116
000905.SH,20250819,6655.3105,6663.157,6707.1139,6631.1193,6668.1726,-12.8621,-0.1929,252839276.0,444629213.613
000905.SH,20250818,6668.1726,6612.9878,6709.7812,6580.4373,6568.57,99.6026,1.5164,302448229.0,491491240.868
000905.SH,20250815,6568.57,6417.3889,6570.4994,6417.3889,6429.8462,138.7238,2.1575,245217240.0,381378599.737
000905.SH,20250814,6429.8462,6509.2085,6519.7938,6411.9209,6508.0978,-78.2516,-1.2024,228953168.0,367959844.604
000905.SH,20250813,6508.0978,6422.7889,6514.4558,6422.2147,6418.1595,89.9383,1.4013,216022423.0,353506820.818
000905.SH,20250812,6418.1595,6392.4021,6418.1595,6360.1093,6391.7595,26.4,0.413,168351918.0,290495345.645
000905.SH,20250811,6391.7595,6335.4267,6404.8331,6335.4267,6323.4999,68.2596,1.0795,174909199.0,277034087.552
000905.SH,20250808,6323.4999,6324.1746,6351.3348,6308.1478,6337.5425,-14.0426,-0.2216,172507526.0,259175300.068
000905.SH,20250807,6337.5425,6356.3322,6366.2138,6299.4929,6357.3769,-19.8344,-0.312,170446400.0,274900586.379
000905.SH,20250806,6357.3769,6298.9291,6357.5899,6293.2247,6303.2359,54.141,0.8589,166027638.0,263770937.89
000905.SH,20250805,6303.2359,6277.0114,6303.2359,6272.5062,6261.7313,41.5046,0.6628,154206665.0,235654712.15
000905.SH,20250804,6261.7313,6190.3443,6261.9617,6187.6219,6213.2014,48.5299,0.7811,148591480.0,236649250.158
000905.SH,20250801,6213.2014,6221.0505,6253.6575,6177.4781,6226.3432,-13.1418,-0.2111,165907191.0,254479551.591
000905.SH,20250731,6226.3432,6297.9122,6322.0651,6206.1902,6314.6873,-88.3441,-1.399,224214237.0,322273638.102
000905.SH,20250730,6314.6873,6345.3737,6368.2693,6269.5128,6356.1327,-41.4454,-0.6521,212128411.0,304778465.292
000905.SH,20250729,6356.1327,6308.1228,6356.1497,6272.3139,6323.4198,32.7129,0.5173,201757629.0,292526917.596
000905.SH,20250728,6323.4198,6305.2247,6329.0304,6271.93,6299.5908,23.829,0.3783,214448267.0,305210098.011
000905.SH,20250725,6299.5908,6297.6255,6311.1687,6276.4156,6293.5984,5.9924,0.0952,237055328.0,304368073.044
000905.SH,20250724,6293.5984,6197.8532,6293.5984,6197.8532,6196.7577,96.8407,1.5628,268355564.0,320187942.646
000905.SH,20250723,6196.7577,6218.2069,6256.1516,6187.0121,6213.4072,-16.6495,-0.268,258377896.0,311060238.982
000905.SH,20250722,6213.4072,6166.6164,6215.4058,6152.8142,6161.3086,52.0986,0.8456,246211642.0,313661670.874
000905.SH,20250721,6161.3086,6115.0255,6162.4401,6110.988,6099.6104,61.6982,1.0115,207350507.0,272008062.681
000905.SH,20250718,6099.6104,6092.2296,6112.1098,6073.6384,6082.4644,17.146,0.2819,153152204.0,236482711.042
000905.SH,20250717,6082.4644,6013.7141,6082.4644,6013.0436,6017.1947,65.2697,1.0847,149692658.0,235042939.349
000905.SH,20250716,6017.1947,6019.5765,6061.199,5997.1633,6018.7583,-1.5636,-0.026,148610062.0,213065134.852
000905.SH,20250715,6018.7583,6018.6274,6049.7867,5973.7969,6020.8585,-2.1002,-0.0349,189736234.0,246076758.437
000905.SH,20250714,6020.8585,6033.1782,6042.8856,6011.6872,6027.0789,-6.2204,-0.1032,189277444.0,226290847.208
000905.SH,20250711,6027.0789,5985.8236,6057.6225,5963.2571,5983.0505,44.0284,0.7359,222363098.0,263484519.394
000905.SH,20250710,5983.0505,5950.9657,6000.6858,5942.2901,5953.4871,29.5634,0.4966,176242607.0,207636636.985
000905.SH,20250709,5953.4871,5980.6451,5992.1349,5940.1761,5977.7437,-24.2566,-0.4058,164914402.0,207864435.843
000905.SH,20250708,5977.7437,5903.1017,5979.6273,5903.1017,5900.4056,77.3381,1.3107,168681142.0,216966438.898
000905.SH,20250707,5900.4056,5901.4018,5910.8036,5889.6023,5911.4352,-11.0296,-0.1866,137207362.0,165759099.336
000905.SH,20250704,5911.4352,5917.753,5969.3028,5889.7303,5922.66,-11.2248,-0.1895,164941060.0,211373135.686
000905.SH,20250703,5922.66,5896.2403,5929.7268,5885.943,5892.9505,29.7095,0.5042,130070046.0,174689067.394
000905.SH,20250702,5892.9505,5922.5407,5922.5407,5873.8918,5934.67,-41.7195,-0.703,162500485.0,194981070.907
000905.SH,20250701,5934.67,5915.8043,5936.9237,5890.114,5915.3876,19.2824,0.326,154192365.0,213595657.433
000905.SH,20250630,5915.3876,5877.6748,5918.3068,5872.2251,5863.7282,51.6594,0.881,166275147.0,226516690.563
000905.SH,20250627,5863.7282,5850.4252,5905.6962,5839.5775,5838.2454,25.4828,0.4365,199389725.0,243302989.3
000905.SH,20250626,5838.2454,5868.2924,5885.2508,5835.3395,5862.5529,-24.3075,-0.4146,180164163.0,235223723.202
000905.SH,20250625,5862.5529,5777.7404,5866.5246,5776.1237,5765.8373,96.7156,1.6774,184632310.0,239260448.528
000905.SH,20250624,5765.8373,5683.4622,5766.0189,5683.4622,5674.1704,91.6669,1.6155,142082256.0,191935453.605
000905.SH,20250623,5674.1704,5613.2813,5684.3973,5613.2813,5639.513,34.6574,0.6145,111601802.0,146034994.435
000905.SH,20250620,5639.513,5669.0901,5688.7362,5636.7846,5676.8317,-37.3187,-0.6574,101794766.0,135042595.006
000905.SH,20250619,5676.8317,5733.8068,5750.4643,5660.0504,5745.8714,-69.0397,-1.2016,125531134.0,162657974.788
000905.SH,20250618,5745.8714,5740.1556,5753.7124,5709.8031,5750.9122,-5.0408,-0.0877,112703844.0,154540142.783
000905.SH,20250617,5750.9122,5772.296,5776.6325,5734.829,5767.8083,-16.8961,-0.2929,121526624.0,160121673.882
000905.SH,20250616,5767.8083,5725.0029,5775.9487,5725.0029,5740.2397,27.5686,0.4803,128242658.0,170989175.829
000905.SH,20250613,5740.2397,5783.156,5794.6698,5728.2114,5799.9319,-59.6922,-1.0292,167613374.0,216010351.563
000905.SH,20250612,5799.9319,5780.967,5808.8047,5766.5212,5792.9464,6.9855,0.1206,125615846.0,165393538.363
000905.SH,20250611,5792.9464,5758.5287,5818.5734,5758.5287,5757.9921,34.9543,0.6071,123716707.0,161353672.422
000905.SH,20250610,5757.9921,5809.8283,5810.9224,5715.9712,5805.6543,-47.6622,-0.821,138269181.0,182980299.992
000905.SH,20250609,5805.6543,5772.7792,5823.899,5765.3547,5762.0778,43.5765,0.7563,128188619.0,171482411.226
000905.SH,20250606,5762.0778,5768.3989,5771.7558,5750.6592,5769.9675,-7.8897,-0.1367,108217660.0,148022372.105
000905.SH,20250605,5769.9675,5741.0298,5778.0959,5719.5466,5739.0058,30.9617,0.5395,125223584.0,174970104.156
000905.SH,20250604,5739.0058,5696.5692,5744.4543,5696.5692,5694.8385,44.1673,0.7756,116196077.0,150314940.398
000905.SH,20250603,5694.8385,5653.6747,5710.4203,5653.2978,5671.0723,23.7662,0.4191,122853903.0,159996843.5
000905.SH,20250530,5671.0723,5704.771,5704.771,5665.5177,5719.9101,-48.8378,-0.8538,109900707.0,137670579.254
000905.SH,20250529,5719.9101,5637.0633,5724.5185,5637.0633,5637.2378,82.6723,1.4665,114682484.0,148095092.966
000905.SH,20250528,5637.2378,5651.8755,5660.4696,5628.4165,5652.1454,-14.9076,-0.2638,94908883.0,119959827.369
000905.SH,20250527,5652.1454,5666.3027,5667.871,5629.1343,5669.4609,-17.3155,-0.3054,95149363.0,125275690.002
000905.SH,20250526,5669.4609,5653.2063,5693.625,5644.5794,5653.0436,16.4173,0.2904,97170989.0,127343603.494
000905.SH,20250523,5653.0436,5697.1362,5738.0829,5653.0436,5703.2797,-50.2361,-0.8808,114361198.0,148123602.871
000905.SH,20250522,5703.2797,5739.1909,5757.7946,5701.1614,5757.9225,-54.6428,-0.949,109057720.0,141620883.824
000905.SH,20250521,5757.9225,5741.6885,5763.0788,5733.8275,5747.367,10.5555,0.1837,115804542.0,155147378.006
000905.SH,20250520,5747.367,5723.5055,5759.4582,5707.8101,5720.7949,26.5721,0.4645,116896615.0,151751185.854
000905.SH,20250519,5720.7949,5719.4381,5729.0703,5669.7208,5715.8491,4.9458,0.0865,115384939.0,141098692.009
000905.SH,20250516,5715.8491,5703.7354,5735.0121,5703.7354,5715.2966,0.5525,0.0097,116709136.0,141882122.896
000905.SH,20250515,5715.2966,5786.7833,5786.7833,5715.2938,5799.1191,-83.8225,-1.4454,135160768.0,165136693.964
000905.SH,20250514,5799.1191,5778.0791,5835.4912,5750.5367,5781.6683,17.4508,0.3018,156279994.0,188145126.84
000905.SH,20250513,5781.6683,5838.0341,5838.0341,5772.0723,5793.6743,-12.006,-0.2072,138271081.0,194252270.527
000905.SH,20250512,5793.6743,5751.4372,5794.5161,5737.4622,5721.7225,71.9518,1.2575,135824367.0,199426833.721
000905.SH,20250509,5721.7225,5770.441,5770.441,5705.1654,5773.8056,-52.0831,-0.9021,123939007.0,178162276.68
000905.SH,20250508,5773.8056,5731.7157,5783.7915,5724.9511,5750.2911,23.5145,0.4089,136140322.0,187032631.459
000905.SH,20250507,5750.2911,5805.656,5819.2422,5713.2734,5740.3338,9.9573,0.1735,171011757.0,227566204.818
000905.SH,20250506,5740.3338,5668.8762,5740.3338,5666.4698,5631.8249,108.5089,1.9267,162773606.0,217059975.785
000905.SH,20250430,5631.8249,5604.6537,5647.7821,5603.1718,5604.9057,26.9192,0.4803,138386621.0,181616584.523
000905.SH,20250429,5604.9057,5583.7186,5622.022,5571.2363,5598.2951,6.6106,0.1181,126742927.0,158033003.94
000905.SH,20250428,5598.2951,5624.4166,5628.0778,5587.7857,5627.1804,-28.8853,-0.5133,136218094.0,167616287.077
000905.SH,20250425,5627.1804,5613.1407,5661.5869,5596.5266,5605.8796,21.3008,0.38,140000800.0,171933817.273
000905.SH,20250424,5605.8796,5633.024,5651.5343,5583.4302,5634.9487,-29.0691,-0.5159,122696696.0,157899194.341
000905.SH,20250423,5634.9487,5647.9148,5670.2595,5614.7677,5624.209,10.7397,0.191,127007764.0,177991292.765
000905.SH,20250422,5624.209,5634.8936,5651.5541,5617.8786,5642.3805,-18.1715,-0.3221,124666689.0,164464321.327
000905.SH,20250421,5642.3805,5556.5126,5646.2179,5535.6994,5560.7207,81.6598,1.4685,123111883.0,160264813.234
000905.SH,20250418,5560.7207,5546.9666,5579.4791,5525.4046,5557.0105,3.7102,0.0668,111644258.0,139804146.812
000905.SH,20250417,5557.0105,5527.5905,5604.6198,5526.8881,5556.8642,0.1463,0.0026,113652382.0,148283242.243
000905.SH,20250416,5556.8642,5589.7769,5592.6741,5492.6546,5602.534,-45.6698,-0.8152,132537224.0,163751037.65
000905.SH,20250415,5602.534,5625.0005,5626.677,5567.0271,5627.1375,-24.6035,-0.4372,123273708.0,161900884.813
000905.SH,20250414,5627.1375,5633.7792,5661.8049,5608.7297,5581.3184,45.8191,0.8209,155487077.0,207470466.691
000905.SH,20250411,5581.3184,5514.188,5631.5954,5510.8949,5544.0646,37.2538,0.672,164411663.0,227659789.696
000905.SH,20250410,5544.0646,5534.559,5610.1895,5513.9544,5439.7716,104.293,1.9172,211963035.0,268666431.277
000905.SH,20250409,5439.7716,5249.6841,5465.1449,5135.9655,5326.914,112.8576,2.1186,245118027.0,288257435.804
000905.SH,20250408,5326.914,5279.7566,5371.1834,5249.2318,5287.0333,39.8807,0.7543,223840665.0,261875349.4
000905.SH,20250407,5287.0333,5523.9636,5587.8502,5212.6773,5845.5045,-558.4712,-9.5539,236522656.0,267397400.609
000905.SH,20250403,5845.5045,5842.6167,5906.7057,5817.9662,5899.0865,-53.582,-0.9083,134938625.0,173662140.192
000905.SH,20250402,5899.0865,5884.8925,5936.6467,5884.1126,5892.8502,6.2363,0.1058,112159960.0,140642079.451
000905.SH,20250401,5892.8502,5870.9424,5931.5038,5867.848,5857.7721,35.0781,0.5988,136448602.0,179327950.525
000905.SH,20250331,5857.7721,5886.956,5908.3026,5802.4187,5916.0314,-58.2593,-0.9848,154256090.0,189563392.181
000905.SH,20250328,5916.0314,5954.7297,5973.8015,5904.9159,5957.6017,-41.5703,-0.6978,134261927.0,168899478.619
000905.SH,20250327,5957.6017,5932.5165,6000.6615,5891.7664,5948.4986,9.1031,0.153,134708904.0,176590477.346
000905.SH,20250326,5948.4986,5935.8537,5983.4739,5935.8537,5946.951,1.5476,0.026,136702111.0,171695842.017
000905.SH,20250325,5946.951,5969.4164,5993.9312,5929.6734,5969.0789,-22.1279,-0.3707,147483948.0,192227014.821
000905.SH,20250324,5969.0789,5973.0466,5987.0606,5882.878,5971.9302,-2.8513,-0.0477,169192435.0,220094329.256
000905.SH,20250321,5971.9302,6038.9899,6071.0846,5951.7952,6059.4859,-87.5557,-1.4449,174103785.0,225801003.415
000905.SH,20250320,6059.4859,6094.8426,6109.1829,6055.3811,6101.4369,-41.951,-0.6876,147187865.0,203849586.196
000905.SH,20250319,6101.4369,6117.4233,6128.2297,6076.5643,6133.3018,-31.8649,-0.5195,153893780.0,218871992.193
000905.SH,20250318,6133.3018,6126.0357,6161.2281,6114.2064,6108.0176,25.2842,0.414,166023043.0,236342189.394
000905.SH,20250317,6108.0176,6119.6064,6129.8543,6098.5079,6099.9809,8.0367,0.1317,184317273.0,250160671.108
000905.SH,20250314,6099.9809,5993.9702,6099.9809,5978.5321,5993.967,106.0139,1.7687,219245834.0,289038080.526
000905.SH,20250313,5993.967,6032.8545,6050.1782,5947.7816,6040.4965,-46.5295,-0.7703,193710717.0,253622427.436
000905.SH,20250312,6040.4965,6068.3762,6098.2352,6038.8221,6044.9742,-4.4777,-0.0741,184763537.0,267906301.207
000905.SH,20250311,6044.9742,5944.4197,6044.9742,5942.9124,6013.6191,31.3551,0.5214,173855643.0,245205106.219
000905.SH,20250310,6013.6191,6022.6814,6041.5219,5971.8131,6013.7747,-0.1556,-0.0026,173044336.0,248513462.299
000905.SH,20250307,6013.7747,6029.3813,6067.3481,5989.3206,6047.7734,-33.9987,-0.5622,207437149.0,301122130.059
000905.SH,20250306,6047.7734,5980.3798,6062.5412,5972.6039,5950.7034,97.07,1.6312,213042852.0,320542701.864
000905.SH,20250305,5950.7034,5937.1074,5955.8988,5892.5332,5937.6302,13.0732,0.2202,163071500.0,241738025.093
000905.SH,20250304,5937.6302,5845.4712,5943.0837,5843.4633,5885.7696,51.8606,0.8811,153922211.0,231145314.805
000905.SH,20250303,5885.7696,5875.9522,5964.2684,5851.56,5859.8708,25.8988,0.442,185024581.0,266955659.876
000905.SH,20250228,5859.8708,5997.9175,6007.4724,5847.1512,6028.9856,-169.1148,-2.805,205223814.0,298290643.729
000905.SH,20250227,6028.9856,6050.1864,6064.491,5940.3354,6051.7401,-22.7545,-0.376,216652930.0,328254761.443
000905.SH,20250226,6051.7401,5990.2901,6055.8727,5973.8574,5979.9653,71.7748,1.2003,210860898.0,327265336.672
000905.SH,20250225,5979.9653,5967.0367,6044.7559,5956.1761,6044.973,-65.0077,-1.0754,206833953.0,340316449.158
000905.SH,20250224,6044.973,6057.3801,6079.0169,6007.1786,6057.0648,-12.0918,-0.1996,243813798.0,382362648.271
000905.SH,20250221,6057.0648,5969.6462,6061.824,5943.1948,5957.5465,99.5183,1.6705,252317128.0,396960769.354
000905.SH,20250220,5957.5465,5941.599,5977.7301,5920.5681,5943.8823,13.6642,0.2299,198207411.0,305885399.073
