indiv_din_ts_code,indiv_din_trade_date,indiv_din_close,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_volume_ratio,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_din_ps,indiv_din_ps_ttm,indiv_din_dv_ratio,indiv_din_dv_ttm,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_total_mv,indiv_din_circ_mv
002594.SZ,20250422,354.84,0.9646,1.3689,1.16,26.7892,26.7892,6.3301,1.3877,1.3877,0.873,0.873,303906.5855,116241.3941,81905.1221,107838212.7988,41247096.2824
002594.SZ,20250421,348.76,0.6448,0.9151,0.68,26.3302,26.3302,6.2217,1.3639,1.3639,0.8882,0.8882,303906.5855,116241.3941,81905.1221,105990460.759,40540348.6063
002594.SZ,20250418,346.0,0.6354,0.9018,0.55,26.1218,26.1218,6.1724,1.3531,1.3531,0.8953,0.8953,303906.5855,116241.3941,81905.1221,105151678.583,40219522.3586
002594.SZ,20250417,349.68,0.7337,1.0413,0.54,26.3996,26.3996,6.2381,1.3675,1.3675,0.8859,0.8859,303906.5855,116241.3941,81905.1221,106270054.8176,40647290.6889
002594.SZ,20250416,352.15,1.1341,1.6095,0.76,26.5861,26.5861,6.2822,1.3772,1.3772,0.8797,0.8797,303906.5855,116241.3941,81905.1221,107020704.0838,40934406.9323
002594.SZ,20250415,359.97,1.0024,1.4226,0.57,27.1765,27.1765,6.4217,1.4078,1.4078,0.8606,0.8606,303906.5855,116241.3941,81905.1221,109397253.5824,41843414.6342
002594.SZ,20250414,359.0,1.2222,1.7346,0.61,27.1033,27.1033,6.4044,1.404,1.404,0.8629,0.8629,303906.5855,116241.3941,81905.1221,109102464.1945,41730660.4819
002594.SZ,20250411,354.98,1.6341,2.3191,0.89,26.7998,26.7998,6.3326,1.3882,1.3882,0.8727,0.8727,303906.5855,116241.3941,81905.1221,107880759.7208,41263370.0776
002594.SZ,20250410,336.4,1.8143,2.5749,1.08,25.3971,25.3971,6.0012,1.3156,1.3156,0.9209,0.9209,303906.5855,116241.3941,81905.1221,102234175.3622,39103604.9752
002594.SZ,20250409,324.6,1.8233,2.5876,1.15,24.5062,24.5062,5.7907,1.2694,1.2694,0.9543,0.9543,303906.5855,116241.3941,81905.1221,98648077.6533,37731956.5249
002594.SZ,20250408,327.51,2.3627,3.3532,1.8,24.7259,24.7259,5.8426,1.2808,1.2808,0.9459,0.9459,303906.5855,116241.3941,81905.1221,99532445.8171,38070218.9817
002594.SZ,20250407,321.76,2.3528,3.3392,2.27,24.2918,24.2918,5.74,1.2583,1.2583,0.9628,0.9628,303906.5855,116241.3941,81905.1221,97784982.9505,37401830.9656
002594.SZ,20250403,357.51,0.8691,1.2334,0.78,26.9908,26.9908,6.3778,1.3981,1.3981,0.8665,0.8665,303906.5855,116241.3941,81905.1221,108649643.3821,41557460.8047
002594.SZ,20250402,360.5,1.0074,1.4297,0.9,27.2165,27.2165,6.4311,1.4098,1.4098,0.8593,0.8593,303906.5855,116241.3941,81905.1221,109558324.0728,41905022.5731
002594.SZ,20250401,365.5,1.3254,1.8811,1.25,27.594,27.594,6.5203,1.4294,1.4294,0.8475,0.8475,303906.5855,116241.3941,81905.1221,111077857.0003,42486229.5436
002594.SZ,20250331,374.9,0.9961,1.4136,0.89,28.3037,28.3037,6.688,1.4661,1.4661,0.8263,0.8263,303906.5855,116241.3941,81905.1221,113934578.904,43578898.6481
002594.SZ,20250328,382.5,0.9888,1.4033,0.7,28.8774,28.8774,6.8236,1.4959,1.4959,0.8099,0.8099,303906.5855,116241.3941,81905.1221,116244268.9538,44462333.2433
002594.SZ,20250327,386.5,1.2422,1.7629,0.87,29.1794,29.1794,6.8949,1.5115,1.5115,0.8015,0.8015,303906.5855,116241.3941,81905.1221,117459895.2958,44927298.8197
002594.SZ,20250326,376.01,1.0341,1.4676,0.67,28.3875,28.3875,6.7078,1.4705,1.4705,0.8239,0.8239,303906.5855,116241.3941,81905.1221,114271915.2139,43707926.5955
002594.SZ,20250325,369.59,1.0589,1.5028,0.65,27.9028,27.9028,6.5933,1.4454,1.4454,0.8382,0.8382,303906.5855,116241.3941,81905.1221,112320834.9349,42961656.8454
002594.SZ,20250324,375.36,1.2723,1.8056,0.79,37.9731,33.6383,7.3377,1.8939,1.6719,0.8253,0.8253,303906.5855,116245.7516,81909.4796,114074375.9333,43634005.3206
002594.SZ,20250321,372.0,2.4268,3.4441,1.6,37.6332,33.3372,7.2721,1.877,1.657,0.8327,0.8327,303906.5855,116245.7516,81909.4796,113053249.806,43243419.5952
002594.SZ,20250320,399.99,1.3713,1.9462,0.97,40.4648,35.8456,7.8192,2.0182,1.7816,0.7745,0.7745,303906.5855,116245.7516,81909.4796,121559595.1341,46497138.1825
002594.SZ,20250319,397.07,1.6203,2.2995,1.23,40.1694,35.5839,7.7621,2.0035,1.7686,0.7802,0.7802,303906.5855,116245.7516,81909.4796,120672187.9045,46157700.5878
002594.SZ,20250318,384.57,1.4911,2.1162,1.27,38.9049,34.4637,7.5178,1.9404,1.713,0.8055,0.8055,303906.5855,116245.7516,81909.4796,116873355.5857,44704628.6928
002594.SZ,20250317,380.25,1.1447,1.6246,1.02,38.4678,34.0765,7.4333,1.9186,1.6937,0.8147,0.8147,303906.5855,116245.7516,81909.4796,115560479.1364,44202447.0459
002594.SZ,20250314,375.94,1.9329,2.7432,2.19,38.0318,33.6903,7.3491,1.8969,1.6745,0.824,0.824,303906.5855,116245.7516,81909.4796,114250641.7529,43701427.8565
002594.SZ,20250313,354.5,0.8793,1.2479,0.97,35.8628,31.7689,6.93,1.7887,1.579,0.8738,0.8738,303906.5855,116245.7516,81909.4796,107734884.5598,41209118.9422
002594.SZ,20250312,351.0,1.1141,1.5811,1.21,35.5088,31.4553,6.8615,1.771,1.5634,0.8826,0.8826,303906.5855,116245.7516,81909.4796,106671211.5105,40802258.8116
002594.SZ,20250311,350.38,0.8204,1.1643,0.68,33.9321,30.0586,6.5569,1.6924,1.494,0.8841,0.8841,290926.5855,116245.7516,81909.4796,101934857.0275,40730186.4456
002594.SZ,20250310,351.0,0.8532,1.2108,0.66,33.9922,30.1118,6.5685,1.6954,1.4967,0.8826,0.8826,290926.5855,116245.7516,81909.4796,102115231.5105,40802258.8116
002594.SZ,20250307,356.4,0.7534,1.0693,0.48,34.5151,30.5751,6.6695,1.7215,1.5197,0.8692,0.8692,290926.5855,116245.7516,81909.4796,103686235.0722,41429985.8702
002594.SZ,20250306,358.93,0.9859,1.3991,0.6,34.7601,30.7921,6.7169,1.7337,1.5305,0.8631,0.8631,290926.5855,116245.7516,81909.4796,104422279.3335,41724087.6218
002594.SZ,20250305,353.96,1.1963,1.6978,0.72,34.2788,30.3657,6.6239,1.7097,1.5093,0.8752,0.8752,290926.5855,116245.7516,81909.4796,102976374.2036,41146346.2363
002594.SZ,20250304,344.84,2.2663,3.2164,1.53,33.3956,29.5833,6.4532,1.6656,1.4704,0.8983,0.8983,290926.5855,116245.7516,81909.4796,100323123.7438,40086184.9817
002594.SZ,20250303,360.21,1.3082,1.8567,0.84,34.8841,30.9019,6.7408,1.7399,1.5359,0.86,0.86,290926.5855,116245.7516,81909.4796,104794665.363,41872882.1838
002594.SZ,20250228,361.82,2.0586,2.9216,1.32,35.04,31.04,6.771,1.7476,1.5428,0.8562,0.8562,290926.5855,116245.7516,81909.4796,105263057.1656,42060037.8439
002594.SZ,20250227,375.5,1.4491,2.0565,0.94,36.3648,32.2136,7.027,1.8137,1.6011,0.825,0.825,290926.5855,116245.7516,81909.4796,109242932.8553,43650279.7258
002594.SZ,20250226,372.1,1.1917,1.6912,0.75,36.0356,31.9219,6.9633,1.7973,1.5866,0.8325,0.8325,290926.5855,116245.7516,81909.4796,108253782.4646,43255044.1704
002594.SZ,20250225,372.49,1.3859,1.9668,0.8,36.0733,31.9554,6.9706,1.7992,1.5883,0.8316,0.8316,290926.5855,116245.7516,81909.4796,108367243.8329,43300380.0135
002594.SZ,20250224,376.28,1.7154,2.4345,0.96,36.4404,32.2805,7.0416,1.8175,1.6044,0.8233,0.8233,290926.5855,116245.7516,81909.4796,109469855.5919,43740951.412
002594.SZ,20250221,383.0,2.0585,2.9214,1.14,37.0912,32.857,7.1673,1.8499,1.6331,0.8088,0.8088,290926.5855,116245.7516,81909.4796,111424882.2465,44522122.8628
002594.SZ,20250220,362.78,1.35,1.916,0.72,35.133,31.1224,6.7889,1.7523,1.5469,0.8539,0.8539,290926.5855,116245.7516,81909.4796,105542346.6877,42171633.7654
002594.SZ,20250219,358.5,1.3929,1.9768,0.67,34.7185,30.7552,6.7088,1.7316,1.5286,0.8641,0.8641,290926.5855,116245.7516,81909.4796,104297180.9018,41674101.9486
002594.SZ,20250218,356.22,2.1661,3.0741,1.02,34.4977,30.5596,6.6662,1.7206,1.5189,0.8696,0.8696,290926.5855,116245.7516,81909.4796,103633868.2868,41409061.635
002594.SZ,20250217,348.5,1.9959,2.8326,0.91,33.7501,29.8973,6.5217,1.6833,1.486,0.8889,0.8889,290926.5855,116245.7516,81909.4796,101387915.0468,40511644.4326
002594.SZ,20250214,356.05,2.0959,2.9746,0.8,34.4812,30.545,6.663,1.7198,1.5182,0.87,0.87,290926.5855,116245.7516,81909.4796,103584410.7673,41389299.8572
002594.SZ,20250213,341.3,1.7191,2.4398,0.59,33.0528,29.2797,6.387,1.6485,1.4553,0.9076,0.9076,290926.5855,116245.7516,81909.4796,99293243.6312,39674675.0211
002594.SZ,20250212,345.05,2.4032,3.4106,0.89,33.4159,29.6014,6.4571,1.6666,1.4713,0.8978,0.8978,290926.5855,116245.7516,81909.4796,100384218.3268,40110596.5896
002594.SZ,20250211,329.9,2.4118,3.4228,1.04,31.9488,28.3017,6.1736,1.5935,1.4067,0.939,0.939,290926.5855,116245.7516,81909.4796,95976680.5565,38349473.4528
002594.SZ,20250210,330.13,2.346,3.3294,1.19,31.971,28.3214,6.1779,1.5946,1.4077,0.9383,0.9383,290926.5855,116245.7516,81909.4796,96043593.6711,38376209.9757
002594.SZ,20250207,326.9,4.19,5.9465,3.23,31.6582,28.0443,6.1175,1.579,1.3939,0.9476,0.9476,290926.5855,116245.7516,81909.4796,95103900.8,38000736.198
002594.SZ,20250206,311.08,3.2815,4.6571,4.2,30.1262,26.6871,5.8214,1.5026,1.3264,0.9958,0.9958,290926.5855,116245.7516,81909.4796,90501442.2173,36161728.4077
002594.SZ,20250205,282.8,1.2504,1.7745,1.89,27.3874,24.261,5.2922,1.366,1.2058,1.0954,1.0954,290926.5855,116245.7516,81909.4796,82274038.3794,32874298.5525
002594.SZ,20250127,274.5,0.5455,0.7741,0.69,26.5836,23.549,5.1369,1.3259,1.1705,1.1285,1.1285,290926.5855,116245.7516,81909.4796,79859347.7198,31909458.8142
002594.SZ,20250124,279.08,0.5862,0.8319,0.72,27.0272,23.9419,5.2226,1.348,1.19,1.11,1.11,290926.5855,116245.7516,81909.4796,81191791.4813,32441864.3565
002594.SZ,20250123,277.11,0.8273,1.1741,1.06,26.8364,23.7729,5.1857,1.3385,1.1816,1.1179,1.1179,290926.5855,116245.7516,81909.4796,80618666.1079,32212860.2259
002594.SZ,20250122,282.5,0.6973,0.9896,0.94,27.3584,24.2353,5.2866,1.3645,1.2046,1.0966,1.0966,290926.5855,116245.7516,81909.4796,82186760.4038,32839424.827
002594.SZ,20250121,286.05,0.6576,0.9332,0.79,27.7022,24.5398,5.353,1.3817,1.2197,1.0829,1.0829,290926.5855,116245.7516,81909.4796,83219549.7823,33252097.2452
002594.SZ,20250120,284.43,1.1682,1.6579,1.64,27.5453,24.4009,5.3227,1.3738,1.2128,1.0891,1.0891,290926.5855,116245.7516,81909.4796,82748248.7138,33063779.1276
002594.SZ,20250117,276.6,0.741,1.0517,1.05,26.787,23.7291,5.1762,1.336,1.1794,1.1199,1.1199,290926.5855,116245.7516,81909.4796,80470293.5493,32153574.8926
002594.SZ,20250116,272.76,0.6243,0.886,0.9,26.4151,23.3997,5.1043,1.3175,1.163,1.1357,1.1357,290926.5855,116245.7516,81909.4796,79353135.461,31707191.2064
002594.SZ,20250115,274.69,0.5362,0.761,0.7,26.602,23.5653,5.1404,1.3268,1.1713,1.1277,1.1277,290926.5855,116245.7516,81909.4796,79914623.771,31931545.507
002594.SZ,20250114,276.3,1.0821,1.5357,1.5,26.7579,23.7034,5.1706,1.3346,1.1781,1.1212,1.1212,290926.5855,116245.7516,81909.4796,80383015.5737,32118701.1671
002594.SZ,20250113,266.0,0.5782,0.8206,0.78,25.7604,22.8198,4.9778,1.2848,1.1342,1.1646,1.1646,290926.5855,116245.7516,81909.4796,77386471.743,30921369.9256
002594.SZ,20250110,266.02,0.6929,0.9834,0.89,25.7624,22.8215,4.9782,1.2849,1.1343,1.1645,1.1645,290926.5855,116245.7516,81909.4796,77392290.2747,30923694.8406
002594.SZ,20250109,269.39,0.5644,0.801,0.59,26.0887,23.1106,5.0413,1.3012,1.1487,1.1499,1.1499,290926.5855,116245.7516,81909.4796,78372712.8678,31315443.0235
002594.SZ,20250108,269.18,0.9384,1.3317,1.04,26.0684,23.0926,5.0373,1.3002,1.1478,1.1508,1.1508,290926.5855,116245.7516,81909.4796,78311618.2849,31291031.4157
002594.SZ,20250107,274.03,0.8234,1.1686,0.94,26.5381,23.5087,5.1281,1.3236,1.1685,1.1305,1.1305,290926.5855,116245.7516,81909.4796,79722612.2246,31854823.3109
002594.SZ,20250106,271.28,0.7092,1.0066,0.81,26.2718,23.2727,5.0766,1.3103,1.1567,1.1419,1.1419,290926.5855,116245.7516,81909.4796,78922564.1144,31535147.494
002594.SZ,20250103,270.73,0.8548,1.2131,1.04,26.2185,23.2255,5.0663,1.3077,1.1544,1.1442,1.1442,290926.5855,116245.7516,81909.4796,78762554.4924,31471212.3307
002594.SZ,20250102,271.1,1.452,2.0606,2.16,26.2544,23.2573,5.0733,1.3095,1.156,1.1427,1.1427,290926.5855,116245.7516,81909.4796,78870197.3291,31514223.2588
002594.SZ,20241231,282.66,0.6677,0.9476,0.85,27.3739,24.249,5.2896,1.3653,1.2053,0.4044,1.0959,290926.5855,116245.7516,81909.4796,82233308.6574,32858024.1473
002594.SZ,20241230,284.99,0.7135,1.0127,0.91,27.5995,24.4489,5.3332,1.3765,1.2152,0.4011,1.087,290926.5855,116245.7516,81909.4796,82911167.6016,33128876.7485
002594.SZ,20241227,286.28,0.6769,0.9606,0.83,27.7244,24.5596,5.3573,1.3828,1.2207,0.3993,1.0821,290926.5855,116245.7516,81909.4796,83286462.8969,33278833.768
002594.SZ,20241226,284.86,0.5816,0.8254,0.69,27.5869,24.4377,5.3308,1.3759,1.2146,0.4013,1.0875,290926.5855,116245.7516,81909.4796,82873347.1455,33113764.8008
002594.SZ,20241225,285.92,0.7174,1.0181,0.85,27.6896,24.5287,5.3506,1.381,1.2192,0.3998,1.0834,290926.5855,116245.7516,81909.4796,83181729.3262,33236985.2975
002594.SZ,20241224,288.42,1.224,1.7371,1.36,27.9317,24.7432,5.3974,1.3931,1.2298,0.3964,1.074,290926.5855,116245.7516,81909.4796,83909045.7899,33527599.6765
002594.SZ,20241223,280.7,0.7012,0.9952,0.79,27.1841,24.0809,5.2529,1.3558,1.1969,0.4073,1.1036,290926.5855,116245.7516,81909.4796,81663092.5499,32630182.4741
002594.SZ,20241220,280.2,0.8319,1.1807,0.91,27.1356,24.038,5.2436,1.3534,1.1948,0.408,1.1056,290926.5855,116245.7516,81909.4796,81517629.2571,32572059.5983
002594.SZ,20241219,285.4,0.7461,1.0588,0.8,27.6392,24.4841,5.3409,1.3785,1.2169,0.4006,1.0854,290926.5855,116245.7516,81909.4796,83030447.5017,33176537.5066
002594.SZ,20241218,284.65,0.7235,1.0268,0.76,27.5666,24.4197,5.3268,1.3749,1.2137,0.4016,1.0883,290926.5855,116245.7516,81909.4796,82812252.5626,33089353.1929
002594.SZ,20241217,282.8,1.5113,2.1448,1.59,27.3874,24.261,5.2922,1.366,1.2058,0.4042,1.0954,290926.5855,116245.7516,81909.4796,82274038.3794,32874298.5525
002594.SZ,20241216,274.95,0.615,0.8728,0.62,26.6272,23.5876,5.1453,1.328,1.1724,0.4158,1.1267,290926.5855,116245.7516,81909.4796,79990264.6832,31961769.4024
002594.SZ,20241213,276.51,0.9666,1.3717,0.96,26.7783,23.7214,5.1745,1.3356,1.179,0.4134,1.1203,290926.5855,116245.7516,81909.4796,80444110.1566,32143112.7749
002594.SZ,20241212,283.68,0.8614,1.2225,0.87,27.4726,24.3365,5.3087,1.3702,1.2096,0.403,1.092,290926.5855,116245.7516,81909.4796,82530053.7746,32976594.8139
002594.SZ,20241211,280.77,0.8031,1.1398,0.82,27.1908,24.0869,5.2542,1.3562,1.1972,0.4072,1.1033,290926.5855,116245.7516,81909.4796,81683457.4108,32638319.6767
002594.SZ,20241210,282.55,1.5134,2.1478,1.82,27.3632,24.2396,5.2875,1.3648,1.2048,0.4046,1.0964,290926.5855,116245.7516,81909.4796,82201306.733,32845237.1146
002594.SZ,20241209,280.49,0.7927,1.1251,0.85,27.1637,24.0628,5.249,1.3548,1.196,0.4076,1.1044,290926.5855,116245.7516,81909.4796,81601997.9669,32605770.8663
002594.SZ,20241206,280.28,1.0727,1.5224,1.14,27.1434,24.0448,5.2451,1.3538,1.1951,0.4079,1.1052,290926.5855,116245.7516,81909.4796,81540903.3839,32581359.2584
002594.SZ,20241205,275.26,0.7765,1.102,0.73,26.6572,23.6142,5.1511,1.3295,1.1737,0.4153,1.1254,290926.5855,116245.7516,81909.4796,80080451.9247,31997805.5854
002594.SZ,20241204,279.98,0.7313,1.0379,0.66,27.1143,24.0191,5.2394,1.3523,1.1938,0.4083,1.1064,290926.5855,116245.7516,81909.4796,81453625.4083,32546485.533
002594.SZ,20241203,282.65,0.7867,1.1165,0.71,27.3729,24.2482,5.2894,1.3652,1.2052,0.4045,1.096,290926.5855,116245.7516,81909.4796,82230399.3916,32856861.6897
002594.SZ,20241202,282.4,1.302,1.8479,1.14,27.3487,24.2267,5.2847,1.364,1.2041,0.4048,1.0969,290926.5855,116245.7516,81909.4796,82157667.7452,32827800.2518
002594.SZ,20241129,274.83,1.1012,1.5628,0.96,26.6156,23.5773,5.1431,1.3275,1.1719,0.416,1.1272,290926.5855,116245.7516,81909.4796,79955353.493,31947819.9122
002594.SZ,20241128,274.58,1.3643,1.9362,1.32,26.5914,23.5558,5.1384,1.3263,1.1708,0.4163,1.1282,290926.5855,116245.7516,81909.4796,79882621.8466,31918758.4743
002594.SZ,20241127,281.0,0.9463,1.343,0.92,27.2131,24.1066,5.2585,1.3573,1.1982,0.4068,1.1024,290926.5855,116245.7516,81909.4796,81750370.5255,32665056.1996
002594.SZ,20241126,281.01,0.819,1.1623,0.75,27.2141,24.1075,5.2587,1.3573,1.1982,0.4068,1.1024,290926.5855,116245.7516,81909.4796,81753279.7914,32666218.6571
002594.SZ,20241125,283.0,1.5014,2.1308,1.52,27.4068,24.2782,5.296,1.3669,1.2067,0.404,1.0946,290926.5855,116245.7516,81909.4796,82332223.6965,32897547.7028
002594.SZ,20241122,278.49,1.0765,1.5278,1.04,26.97,23.8913,5.2116,1.3451,1.1875,0.4105,1.1123,290926.5855,116245.7516,81909.4796,81020144.7959,32373279.3631
002594.SZ,20241121,286.0,0.8218,1.1663,0.76,27.6973,24.5355,5.3521,1.3814,1.2195,0.3997,1.0831,290926.5855,116245.7516,81909.4796,83205003.453,33246284.9576
002594.SZ,20241120,288.46,0.912,1.2943,0.79,27.9356,24.7466,5.3981,1.3933,1.23,0.3963,1.0739,290926.5855,116245.7516,81909.4796,83920682.8533,33532249.5065
002594.SZ,20241119,287.99,1.1351,1.6109,0.84,27.89,24.7063,5.3893,1.391,1.228,0.397,1.0757,290926.5855,116245.7516,81909.4796,83783947.3581,33477614.0033
002594.SZ,20241118,288.68,0.9997,1.4187,0.68,27.9569,24.7655,5.4023,1.3944,1.2309,0.396,1.0731,290926.5855,116245.7516,81909.4796,83984686.7021,33557823.5719
002594.SZ,20241115,290.0,1.3182,1.8708,0.89,28.0847,24.8787,5.427,1.4007,1.2365,0.3942,1.0682,290926.5855,116245.7516,81909.4796,84368709.795,33711267.964
002594.SZ,20241114,294.75,1.0717,1.521,0.7,28.5447,25.2862,5.5158,1.4237,1.2568,0.3878,1.051,290926.5855,116245.7516,81909.4796,85750611.0761,34263435.2841
002594.SZ,20241113,300.57,1.2484,1.7717,0.78,29.1083,25.7855,5.6248,1.4518,1.2816,0.3803,1.0306,290926.5855,116245.7516,81909.4796,87443803.8037,34939985.5584
002594.SZ,20241112,300.81,2.121,3.0101,1.45,29.1316,25.8061,5.6292,1.453,1.2826,0.38,1.0298,290926.5855,116245.7516,81909.4796,87513626.1843,34967884.5388
002594.SZ,20241111,299.29,1.5558,2.208,1.02,28.9844,25.6757,5.6008,1.4456,1.2762,0.382,1.035,290926.5855,116245.7516,81909.4796,87071417.7743,34791190.9964
002594.SZ,20241108,297.9,1.4342,2.0354,0.97,28.8498,25.5564,5.5748,1.4389,1.2702,0.3837,1.0399,290926.5855,116245.7516,81909.4796,86667029.8205,34629609.4016
002594.SZ,20241107,301.78,1.2962,1.8395,0.79,29.2255,25.8893,5.6474,1.4576,1.2868,0.3788,1.0265,290926.5855,116245.7516,81909.4796,87795824.9722,35080642.9178
002594.SZ,20241106,300.36,1.5903,2.2569,1.05,29.088,25.7675,5.6208,1.4508,1.2807,0.3806,1.0314,290926.5855,116245.7516,81909.4796,87382709.2208,34915573.9506
002594.SZ,20241105,307.5,1.4437,2.0488,1.01,29.7795,26.38,5.7544,1.4853,1.3112,0.3718,1.0074,290926.5855,116245.7516,81909.4796,89459925.0413,35745568.617
002594.SZ,20241104,306.98,1.8695,2.6532,1.51,29.7291,26.3354,5.7447,1.4828,1.309,0.3724,1.0091,290926.5855,116245.7516,81909.4796,89308643.2168,35685120.8262
002594.SZ,20241101,290.31,1.2305,1.7463,1.0,28.1147,24.9053,5.4328,1.4022,1.2379,0.3938,1.0671,290926.5855,116245.7516,81909.4796,84458897.0365,33747304.147
002594.SZ,20241031,293.19,2.0719,2.9405,2.1,28.3936,25.1524,5.4866,1.4161,1.2502,0.3899,1.0566,290926.5855,116245.7516,81909.4796,85296765.6027,34082091.9116
002594.SZ,20241030,305.55,0.9329,1.324,0.92,29.5906,27.1694,6.2255,1.4758,1.3818,0.3741,1.0138,290926.5855,116245.7516,81909.4796,88892618.1995,35518889.4014
002594.SZ,20241029,305.4,1.0198,1.4473,1.03,29.5761,27.1561,6.2225,1.4751,1.3811,0.3743,1.0143,290926.5855,116245.7516,81909.4796,88848979.2117,35501452.5386
002594.SZ,20241028,305.1,0.9405,1.3347,0.87,29.547,27.1294,6.2164,1.4737,1.3797,0.3747,1.0153,290926.5855,116245.7516,81909.4796,88761701.2361,35466578.8132
002594.SZ,20241025,308.14,1.2028,1.707,1.03,29.8414,27.3997,6.2783,1.4884,1.3935,0.371,1.0053,290926.5855,116245.7516,81909.4796,89646118.056,35819965.898
002594.SZ,20241024,303.68,0.8335,1.1828,0.71,29.4095,27.0031,6.1874,1.4668,1.3733,0.3764,1.0201,290926.5855,116245.7516,81909.4796,88348585.4846,35301509.8459
002594.SZ,20241023,308.88,1.0899,1.5468,0.9,29.9131,27.4655,6.2934,1.4919,1.3968,0.3701,1.0029,290926.5855,116245.7516,81909.4796,89861403.7292,35905987.7542
002594.SZ,20241022,304.75,0.8924,1.2664,0.72,29.5131,27.0983,6.2092,1.472,1.3782,0.3751,1.0165,290926.5855,116245.7516,81909.4796,88659876.9311,35425892.8001
002594.SZ,20241021,306.45,1.3576,1.9267,1.07,29.6778,27.2494,6.2439,1.4802,1.3859,0.373,1.0109,290926.5855,116245.7516,81909.4796,89154452.1265,35623510.5778
002594.SZ,20241018,300.3,1.6439,2.333,1.3,29.0822,26.7026,6.1186,1.4505,1.358,0.3807,1.0316,290926.5855,116245.7516,81909.4796,87365253.6257,34908599.2055
